tvk,code,taxon
NHMSYS0001477656,1,Cladonia ochrochlora
NBNSYS0000018390,2,Cladonia parasitica
NBNSYS0000018391,4,Cladonia peziziformis
NHMSYS0000362102,3,Cladonia phyllophora
NBNSYS0000018393,5,Cladonia pleurota
NHMSYS0000362105,1,Cladonia pocillum
NHMSYS0001477661,1,Cladonia polydactyla var. polydactyla
BMSSYS0000003971,3,Cladonia polydactyla var. umbricola
NBNSYS0000018396,1,Cladonia portentosa
NBNSYS0000018398,2,Cladonia pyxidata
NHMSYS0001477667,2,Cladonia ramulosa
NHMSYS0000362113,2,Cladonia rangiferina
NBNSYS0000018401,1,Cladonia rangiformis
NBNSYS0000018403,4,Cladonia rei
NHMSYS0001477671,2,Cladonia scabriuscula
NHMSYS0020987604,1,Cladonia squamosa s. lat.
NHMSYS0001477674,2,Cladonia squamosa var. squamosa
NHMSYS0000840846,2,Cladonia squamosa var. subsquamosa
NHMSYS0001477675,5,Cladonia stellaris
NHMSYS0001477676,4,Cladonia stereoclada
NHMSYS0020990094,4,Cladonia straminea
NHMSYS0000362124,2,Cladonia strepsilis
NBNSYS0000039831,4,Cladonia stygia
NBNSYS0000018411,2,Cladonia subcervicornis
NHMSYS0000362130,3,Cladonia subulata
NBNSYS0000018413,1,Cladonia sulphurina
NHMSYS0001477681,3,Cladonia symphycarpia orth. error
BMSSYS0000003990,4,Cladonia trassii
NHMSYS0001477684,1,Cladonia uncialis subsp. biuncialis
NBNSYS0000039615,3,Cladonia uncialis subsp. uncialis
NBNSYS0000018419,2,Cladonia zopfii
NHMSYS0020990098,3,Cladoniicola staurospora
NHMSYS0020990100,3,Cladophialophora normandinae
NHMSYS0020990101,3,Cladophialophora parmeliae
NHMSYS0001477740,4,Claurouxia chalybeioides
NHMSYS0000362142,3,Clauzadea chondrodes
NBNSYS0000018675,2,Clauzadea immersa
NBNSYS0000018693,3,Clauzadea metzleri
NHMSYS0020990102,3,Clauzadea monticola
NBNSYS0000018690,2,Clauzadeana macula
NHMSYS0020990103,4,Cliostomum coppinsii
NBNSYS0000018420,5,Cliostomum corrugatum
BMSSYS0000004205,4,Cliostomum flavidulum
NBNSYS0000018421,2,Cliostomum griffithii
NHMSYS0001477915,4,Cliostomum leprosum
NHMSYS0020987612,4,Cliostomum subtenerum
BMSSYS0000004206,2,Cliostomum tenerum
NHMSYS0001478148,3,Clypeococcum cladonema
NHMSYS0001478149,2,Clypeococcum hypocenomycis orth. var.
NHMSYS0020990105,4,Clypeococcum psoromatis
NBNSYS0000039618,2,Coccotrema citrinescens
NHMSYS0001478230,1,Collema auriforme
NBNSYS0000018427,4,Collema bachmanianum
NHMSYS0001478232,4,Collema callopismum var. callopismum
NBNSYS0000018429,4,Collema callopismum var. rhyparodes
NBNSYS0000018430,4,Collema ceraniscum
NBNSYS0000018431,4,Collema confertum
NBNSYS0000018432,5,Collema conglomeratum
NHMSYS0000362172,2,Collema crispum var. crispum
NBNSYS0000018434,3,Collema crispum var. metzleri
NBNSYS0000039619,2,Collema cristatum var. cristatum
NBNSYS0000018436,2,Collema cristatum var. marginale
NBNSYS0000018437,3,Collema dichotomum
NHMSYS0000362179,2,Collema fasciculare
NBNSYS0000018439,2,Collema flaccidum
NBNSYS0000018440,3,Collema fragile
NBNSYS0000018441,3,Collema fragrans
NBNSYS0000018442,2,Collema furfuraceum
NBNSYS0000018443,2,Collema fuscovirens
NBNSYS0000018444,2,Collema glebulentum
NBNSYS0000039620,4,Collema latzelii
NBNSYS0000018445,3,Collema limosum
NBNSYS0000018446,2,Collema multipartitum
NBNSYS0000018447,4,Collema nigrescens
NBNSYS0000018448,4,Collema occultatum
NBNSYS0000039621,4,Collema parvum
NBNSYS0000018449,2,Collema polycarpon
NBNSYS0000018451,2,Collema subflaccidum
NBNSYS0000018452,4,Collema subnigrescens
NBNSYS0000018454,2,Collema tenax var. ceranoides
NHMSYS0001478318,3,Collema tenax var. corallinum
NHMSYS0001478319,1,Collema tenax var. tenax
NHMSYS0001478320,2,Collema tenax var. vulgare
NBNSYS0000018458,5,Collema undulatum var. granulosum
NHMSYS0001478326,3,Collema undulatum var. undulatum
NHMSYS0001478334,3,Collemopsidium angermannicum
NHMSYS0020535232,4,Collemopsidium arenisedum
NHMSYS0020535233,4,Collemopsidium argilospilum
NHMSYS0020535234,4,Collemopsidium caesium
NHMSYS0001478336,3,Collemopsidium elegans
NHMSYS0001478337,2,Collemopsidium foveolatum
NHMSYS0001478338,3,Collemopsidium halodytes
NHMSYS0020535235,4,Collemopsidium monense
NHMSYS0001478339,4,Collemopsidium ostrearum
NHMSYS0020535236,3,Collemopsidium pelvetiae
NHMSYS0020535237,4,Collemopsidium subarenisedum
NHMSYS0001478340,2,Collemopsidium sublitorale
NHMSYS0020039013,5,Collolechia caesia
BMSSYS0000004650,4,Coppinsia minutissima
NHMSYS0001479049,1,Cornicularia normoerica
BMSSYS0000004778,3,Cornutispora ciliata
BMSSYS0000004779,3,Cornutispora lichenicola
NHMSYS0001479060,3,Cornutispora triangularis
NBNSYS0000019276,2,Corticifraga fuckelii
NBNSYS0000019278,2,Corticifraga peltigerae
BMSSYS0000004784,3,Corticiruptor abeloneae
BMSSYS0000005245,1,Cresponea premnea
NHMSYS0001479690,3,Cresporhaphis wienkampii
NBNSYS0000016961,3,Cryptolechia carneolutea
NHMSYS0001479847,4,Cryptothele rhodosticta
NBNSYS0000015568,1,Cyphelium inquinans
NHMSYS0020990158,4,Cyphelium marcianum
NBNSYS0000015570,3,Cyphelium notarisii
NBNSYS0000015571,2,Cyphelium sessile
NBNSYS0000015572,3,Cyphelium tigillare
NHMSYS0001480004,4,Cyphelium trachylioides
BMSSYS0000005502,3,Cyrtidula hippocastani
NHMSYS0001480062,4,Cyrtidula major
BMSSYS0000005503,2,Cyrtidula quercus
NBNSYS0000039622,3,Cystocoleus ebeneus
NBNSYS0000015990,3,Dacampia hookeri
NHMSYS0020990159,4,Dacampia leptogiicola
NHMSYS0020990160,4,Dacampia rhizocarpicola
BMSSYS0000005577,4,Dacampia rufescentis
BMSSYS0000005637,4,Dactylospora amygdalariae
NHMSYS0001480205,4,Dactylospora athallina
NHMSYS0001480206,4,Dactylospora attendenda
BMSSYS0000005639,4,Dactylospora australis
NBNSYS0000018463,5,Dactylospora frigida
NBNSYS0000018465,3,Dactylospora lobariella
NHMSYS0001480210,4,Dactylospora microspora
BMSSYS0000005641,3,Dactylospora ophthalamizae
NHMSYS0020990163,3,Dactylospora parasitica
NBNSYS0000018468,2,Dactylospora parellaria
BMSSYS0000005642,4,Dactylospora purpurascens
NHMSYS0001480213,3,Dactylospora saxatilis
NHMSYS0020990164,4,Dactylospora suburceolata
NHMSYS0020535341,4,Dactylospora tegularum
NBNSYS0000018471,4,Dactylospora urceolata
NHMSYS0001480400,1,Degelia atlantica
NHMSYS0020990165,2,Degelia cyanoloma
NBNSYS0000039623,3,Degelia ligulata
NHMSYS0020987628,2,Degelia plumbea s. str.
NHMSYS0020987626,1,Degelia plumbea sensu auct. p.p.
BMSSYS0000005778,5,Dermatocarpon deminuens
NHMSYS0001480498,2,Dermatocarpon intestiniforme
NHMSYS0001480500,5,Dermatocarpon leptophyllodes
NHMSYS0001480502,1,Dermatocarpon luridum
NHMSYS0001480503,2,Dermatocarpon meiophyllizum
NHMSYS0001480504,1,Dermatocarpon miniatum
NHMSYS0020987632,5,Dermatocarpon miniatum var. complicatum sensu auct. brit. p.p.
NBNSYS0000020599,5,Dermatocarpon rivulorum
NHMSYS0001480684,1,Dibaeis baeomyces
NBNSYS0000021222,3,Dictyonema interruptum
BMSSYS0000005957,4,Didymellopsis collematum
BMSSYS0000005958,4,Didymellopsis pulposi
NHMSYS0001480865,3,Diederichia pseudeverniae
NHMSYS0001480879,1,Dimerella lutea
NHMSYS0000362299,1,Dimerella pineti
NHMSYS0001480937,1,Diploicia canescens
BMSSYS0000006107,5,Diplolaeviopsis ranula
NHMSYS0020990175,4,Diploschistes actinostoma
NBNSYS0000016927,2,Diploschistes caesioplumbeus
NBNSYS0000016928,2,Diploschistes gypsaceus
NHMSYS0001480947,2,Diploschistes muscorum
NBNSYS0000016930,2,Diploschistes scruposus
NBNSYS0000018473,2,Diplotomma alboatrum
NHMSYS0000361911,3,Diplotomma chlorophaeum
NHMSYS0020535385,3,Diplotomma hedinii
NHMSYS0001480953,4,Diplotomma murorum
NHMSYS0001480954,4,Diplotomma pharcidium
NHMSYS0001480957,4,Diplotomma vezdanum
NHMSYS0020990178,4,Dirina fallax
NHMSYS0020990179,3,Dirina massiliensis f. massiliensis
NHMSYS0020990180,1,Dirina massiliensis f. sorediata sensu auct. brit.
NHMSYS0001481259,4,Echinodiscus lesdainii
NBNSYS0000018189,3,Eiglera flavida
BMSSYS0000006326,3,Elixia flexella
NBNSYS0000020600,4,Endocarpon adscendens
NHMSYS0020327862,4,Endocarpon pallidulum
BMSSYS0000006356,4,Endocarpon pusillum var. pallidum
NHMSYS0001481366,4,Endocarpon pusillum var. pusillum
NHMSYS0020990187,2,Endococcus apiciicola
NHMSYS0001481379,3,Endococcus brachysporus
BMSSYS0000006366,3,Endococcus caudisporus
NBNSYS0000016068,3,Endococcus exerrans
NHMSYS0020990188,3,Endococcus fusiger
NHMSYS0020990189,3,Endococcus macrosporus
BMSSYS0000006370,3,Endococcus perpusillus
NHMSYS0001481388,3,Endococcus propinquus
NBNSYS0000016071,3,Endococcus rugulosus
NHMSYS0020990192,3,Endococcus verrucisporus
NHMSYS0020327863,3,Endococcus verrucosus
BMSSYS0000006430,3,Endophragmiella hughesii
NHMSYS0020535404,4,Enterographa brezhonega
NHMSYS0001481444,1,Enterographa crassa
NHMSYS0000361944,3,Enterographa elaborata
NBNSYS0000019180,2,Enterographa hutchinsiae
NHMSYS0020990195,4,Enterographa pitardii
NBNSYS0000019181,3,Enterographa sorediata
NBNSYS0000039624,3,Eopyrenula avellanae
BMSSYS0000006596,3,Eopyrenula grandicula
NHMSYS0001481799,4,Eopyrenula leucoplaca
NBNSYS0000039626,3,Eopyrenula septemseptata
NBNSYS0000018478,4,Ephebe hispidula
NBNSYS0000018479,2,Ephebe lanata
BMSSYS0000006607,3,Epicladonia sandstedei
NHMSYS0020990197,4,Epicladonia simplex
BMSSYS0000006608,3,Epicladonia stenospora
NHMSYS0001481832,4,Epigloea bactrospora
BMSSYS0000006624,4,Epigloea filifera
NHMSYS0001481833,4,Epigloea grummannii
NHMSYS0001481834,4,Epigloea medioincrassata
BMSSYS0000006625,3,Epigloea soleiformis
NHMSYS0020327864,4,Epigloea urosperma
NBNSYS0000039627,2,Epilichen scabrosus
NHMSYS0020990198,4,Epiphloea byssina
NBNSYS0000018977,4,Euopsis granatina
NHMSYS0001482000,3,Euopsis pulvinata
NBNSYS0000018480,1,Evernia prunastri
BMSSYS0000006689,3,Everniicola flexispora
NBNSYS0000018482,3,Farnoldia jurana
NHMSYS0001482173,3,Fellhanera bouteillei
NHMSYS0020327865,4,"Fellhanera christiansenii auct. brit., non Sérus. & Vězda"
NHMSYS0020535445,4,Fellhanera duplex
BMSSYS0000006753,3,Fellhanera ochracea
NHMSYS0001482175,3,Fellhanera subtilis
BMSSYS0000006755,3,Fellhanera viridisorediata
BMSSYS0000006757,3,Fellhaneropsis myrtillicola
BMSSYS0000006758,3,Fellhaneropsis vezdae
BMSSYS0000006834,1,Flavocetraria nivalis
NBNSYS0000147457,1,Flavoparmelia caperata
NBNSYS0000147458,2,Flavoparmelia soredians
NHMSYS0020039364,5,Frigidopyrenia bryospila
BMSSYS0000006885,2,Frutidella caesioatra
NHMSYS0020990219,4,Frutidella pullata
BMSSYS0000006890,2,Fulgensia bracteata var. alpina
NBNSYS0000020569,2,Fulgensia fulgens
BMSSYS0000006942,5,Fusarium peltigerae
NHMSYS0001482502,2,Fuscidea arboricola
NBNSYS0000018485,3,Fuscidea austera
NHMSYS0001482505,2,Fuscidea cyathoides var. cyathoides
NBNSYS0000018488,3,Fuscidea cyathoides var. sorediata
NHMSYS0001482506,3,Fuscidea gothoburgensis
NBNSYS0000018491,3,Fuscidea intercincta
NHMSYS0001482508,3,Fuscidea kochiana
NHMSYS0001482509,2,Fuscidea lightfootii
NHMSYS0020990224,2,Fuscidea lygaea
NHMSYS0001482513,5,Fuscidea mollis
NHMSYS0020990225,4,Fuscidea oceanica
NHMSYS0001482516,2,Fuscidea praeruptorum
NHMSYS0001482517,2,Fuscidea pusilla
NHMSYS0001482518,2,Fuscidea recensa
BMSSYS0000006970,2,Fuscopannaria ignobilis
BMSSYS0000006972,2,Fuscopannaria mediterranea
BMSSYS0000006973,2,Fuscopannaria praetermissa
BMSSYS0000006974,1,Fuscopannaria sampaiana
NHMSYS0001482854,3,Geltingia associata
NBNSYS0000018500,1,Gomphillus calycioides
NHMSYS0000362026,3,Graphina anguina sensu auct. europ.
NBNSYS0000016932,3,Graphina pauciloculata
NBNSYS0000016933,3,Graphina ruiziana
NBNSYS0000039633,4,Graphis alboscripta
NBNSYS0000016934,2,Graphis elegans
NBNSYS0000016935,1,Graphis scripta
NHMSYS0019999601,4,Gregorella humida
NHMSYS0020990248,5,Guignardia fimbriatae sensu auct. brit.
NHMSYS0001483299,4,Gyalecta biformis
NBNSYS0000016965,3,Gyalecta derivata
NBNSYS0000016966,4,Gyalecta flotowii orth. var.
NBNSYS0000016967,4,Gyalecta foveolaris
NHMSYS0020990252,3,Gyalecta geoica
NHMSYS0020990253,4,Gyalecta hypoleuca
NHMSYS0001483302,2,Gyalecta jenensis var. jenensis
NHMSYS0001483303,3,Gyalecta jenensis var. macrospora
NBNSYS0000016971,3,Gyalecta truncigena
NBNSYS0000016972,3,Gyalecta ulmi
NHMSYS0000362334,4,Gyalidea diaphana
NHMSYS0001483316,3,Gyalidea fritzei
NHMSYS0001483318,3,Gyalidea hyalinescens
NHMSYS0001483319,4,Gyalidea lecideopsis
NHMSYS0020990254,4,Gyalidea rivularis
NHMSYS0001483321,4,Gyalidea roseola
NHMSYS0001483322,4,Gyalidea subscutellaris
NHMSYS0020535497,3,Gyalideopsis crenulata
NHMSYS0001483325,2,Gyalideopsis muscicola
NHMSYS0001483484,2,Haematomma ochroleucum
NHMSYS0001483485,2,Haematomma ochroleucum var. ochroleucum
NHMSYS0001483486,2,Haematomma ochroleucum var. porphyrium
BMSSYS0000007601,4,Haematomma sorediatum
BMSSYS0000007608,4,Hainesia pertusariae
NBNSYS0000018548,3,Halecania alpivaga
BMSSYS0000007610,4,Halecania bryophila
NHMSYS0020918220,4,Halecania laevis
BMSSYS0000007611,4,Halecania micacea
NBNSYS0000018527,3,Halecania ralfsii
NBNSYS0000018323,4,Halecania rhypodiza
NHMSYS0001483509,3,Halecania spodomela
NHMSYS0001483510,3,Halecania viridescens
BMSSYS0000007675,3,Hawksworthiana peltigericola
NHMSYS0001483909,2,Hemigrapha atlantica
NHMSYS0019999615,2,Herteliana gagei
NHMSYS0001484063,3,Hertelidea botryosa
NHMSYS0001484074,2,Heterodermia leucomela orth. var.
NBNSYS0000018510,2,Heterodermia obscurata
NHMSYS0001484075,5,Heterodermia propagulifera
NHMSYS0001484076,4,Heterodermia speciosa
NHMSYS0020990281,5,Heteroplacidium fusculum
NBNSYS0000016113,2,Homostegia piggotii
NHMSYS0020990284,3,Hydropunctaria amphibia
NHMSYS0020990285,5,Hydropunctaria aractina
NHMSYS0020990286,1,Hydropunctaria maura
NHMSYS0020990287,5,Hydropunctaria oceanica
NHMSYS0020990288,5,Hydropunctaria orae
NHMSYS0020990289,3,Hydropunctaria rheitrophila
NHMSYS0020990290,3,Hydropunctaria scabra
BMSSYS0000008466,3,Hymenelia cyanocarpa
BMSSYS0000008467,3,Hymenelia epulotica
BMSSYS0000008469,3,Hymenelia heteromorpha
BMSSYS0000008470,4,Hymenelia melanocarpa
NBNSYS0000018526,3,Hymenelia prevostii
NHMSYS0001484717,4,Hymenelia rhodopis
BMSSYS0000008478,4,Hymenobia aporea
NHMSYS0001484847,2,Hyperphyscia adglutinata
NBNSYS0000018529,4,Hypocenomyce anthracophila
NBNSYS0000018530,3,Hypocenomyce caradocensis
NBNSYS0000018531,3,Hypocenomyce friesii
NHMSYS0001484977,1,Hypocenomyce scalaris
NBNSYS0000018534,3,Hypogymnia farinacea
NBNSYS0000018536,1,Hypogymnia physodes
NHMSYS0001485079,1,Hypogymnia tubulosa
NHMSYS0001485080,4,Hypogymnia vittata
NHMSYS0001485112,2,Hypotrachyna afrorevoluta
NHMSYS0001485113,2,Hypotrachyna britannica
NHMSYS0001485114,2,Hypotrachyna endochlora
NBNSYS0000018884,2,Hypotrachyna laevigata
NHMSYS0020987692,2,Hypotrachyna revoluta s. str.
NHMSYS0020987690,2,Hypotrachyna revoluta sensu auct. p.p.
NBNSYS0000018899,2,Hypotrachyna sinuosa
NHMSYS0001485116,2,Hypotrachyna taylorensis
NBNSYS0000017478,1,Icmadophila ericetorum
NHMSYS0001485215,2,Illosporiopsis christiansenii
NBNSYS0000149491,3,Illosporium carneum
NBNSYS0000149501,2,Immersaria athroocarpa
NHMSYS0001485229,1,Imshaugia aleurites
NHMSYS0019999634,4,Intralichen baccisporus
NHMSYS0001485510,3,Intralichen christiansenii
NHMSYS0020039018,4,Intralichen lichenicola
NHMSYS0001485511,4,Intralichen lichenum
NHMSYS0001485513,4,Involucropyrenium waltheri
NHMSYS0001485520,1,Ionaspis lacustris
NHMSYS0001485521,4,Ionaspis obtecta
NHMSYS0001485522,3,Ionaspis odora
NHMSYS0020990299,4,Ionaspis suaveolens
NHMSYS0020535583,2,Jamesiella anastomosans
NHMSYS0020535584,3,Jamesiella scotica
NHMSYS0001485581,3,Japewia subaurifera
NHMSYS0001485582,4,Japewia tornoënsis orth. var.
NHMSYS0001485585,3,Japewiella tavaresiana
NHMSYS0001485596,4,Julella sericea
BMSSYS0000009057,4,Kalaallia reactiva
NHMSYS0001485601,2,Kalchbrenneriella cyanescens
NBNSYS0000018196,2,Koerberiella wimmeriana
NHMSYS0019999638,5,Laeviomyces fallaciosus
NHMSYS0001486140,3,Laeviomyces opegraphae
BMSSYS0000009338,3,Laeviomyces pertusariicola
NHMSYS0001486193,1,Lasallia pustulata
NHMSYS0001486242,4,Lasiosphaeriopsis salisburyi
NHMSYS0020990304,4,Lasiosphaeriopsis supersparsa
NHMSYS0001486261,1,Lecanactis abietina
NBNSYS0000019186,4,Lecanactis dilleniana
NBNSYS0000039641,2,Lecanactis latebrarum
NHMSYS0001486267,3,Lecanactis subabietina
NHMSYS0001486270,2,Lecania aipospila
NBNSYS0000018549,4,Lecania atrynoides
NBNSYS0000018550,3,Lecania baeomma
NBNSYS0000018312,4,Lecania chlorotiza
NBNSYS0000039643,5,Lecania coeruleorubella
NBNSYS0000039644,5,Lecania coerulescens
NHMSYS0001486274,3,Lecania cuprea
NHMSYS0001486275,2,Lecania cyrtella
NBNSYS0000018552,3,Lecania cyrtellina
NBNSYS0000018553,4,Lecania dubitans
NHMSYS0020987694,2,Lecania erysibe s. lat.
NHMSYS0020987696,2,Lecania erysibe s. str.
NHMSYS0020039020,4,Lecania fructigena
NHMSYS0020990309,5,Lecania fuscella
NHMSYS0020990310,4,Lecania granulata
NHMSYS0001486279,3,Lecania hutchinsiae
NHMSYS0001486281,2,Lecania inundata
BMSSYS0000009425,2,Lecania naegelii
NHMSYS0001486282,4,Lecania nylanderiana
NBNSYS0000039647,5,Lecania olivacella
NHMSYS0020990311,4,Lecania poeltii
NBNSYS0000039648,3,Lecania rabenhorstii
NHMSYS0000362614,4,Lecania sambucina
NHMSYS0001486287,4,Lecania suavis
NHMSYS0001486288,3,Lecania subfuscula
NBNSYS0000039645,4,Lecania sylvestris
NHMSYS0001486290,3,Lecania turicensis
BMSSYS0000009441,3,Lecanographa abscondita
BMSSYS0000009442,4,Lecanographa amylacea
NHMSYS0020039021,4,Lecanographa dialeuca
BMSSYS0000009443,3,Lecanographa grumulosa
BMSSYS0000009445,2,Lecanographa lyncea
NBNSYS0000018560,3,Lecanora achariana
NBNSYS0000018561,2,Lecanora actophila
NBNSYS0000018562,3,Lecanora agardhiana
NBNSYS0000018563,2,Lecanora aitema
BMSSYS0000009449,3,Lecanora albella
NHMSYS0020535607,4,Lecanora albellula var. albellula
NHMSYS0020990316,4,Lecanora albellula var. macroconidiata
NHMSYS0001486308,2,Lecanora albescens
NBNSYS0000018565,2,Lecanora alboflavida
NHMSYS0020990317,2,Lecanora andrewii
NHMSYS0020990318,2,Lecanora antiqua
NBNSYS0000018568,2,Lecanora argentata
NBNSYS0000039653,4,Lecanora atromarginata
NBNSYS0000018571,3,Lecanora atrosulphurea
BMSSYS0000009465,3,Lecanora barkmaniana
NBNSYS0000018648,3,Lecanora cadubriae
NBNSYS0000018573,2,Lecanora caesiosora
NHMSYS0020990328,5,Lecanora caledonica
NHMSYS0001486328,2,Lecanora campestris subsp. campestris
NBNSYS0000018575,2,Lecanora campestris subsp. dolomitica
NBNSYS0000018576,2,Lecanora carpinea
NBNSYS0000018577,3,Lecanora cenisia
NBNSYS0000018579,2,Lecanora chlarotera
NBNSYS0000039650,4,Lecanora chlorophaeodes
NBNSYS0000039651,4,Lecanora cinereofusca
BMSSYS0000009491,3,Lecanora compallens
NBNSYS0000018582,2,Lecanora confusa
NHMSYS0001486348,5,Lecanora congesta
NHMSYS0020990339,2,Lecanora conizaeoides f. conizaeoides
NHMSYS0020990340,3,Lecanora conizaeoides f. variola
NHMSYS0020535609,4,Lecanora coppinsii
NBNSYS0000018585,2,Lecanora crenulata
NBNSYS0000018586,2,Lecanora dispersa
NBNSYS0000018587,2,Lecanora epanora
NBNSYS0000018588,4,Lecanora epibryon
NBNSYS0000018589,2,Lecanora expallens
NBNSYS0000018590,2,Lecanora farinaria
NHMSYS0020990355,5,Lecanora filamentosa
BMSSYS0000009520,3,Lecanora formosa
NBNSYS0000018591,4,Lecanora frustulosa
NBNSYS0000018592,2,Lecanora fugiens
NBNSYS0000018593,5,Lecanora fuscescens
NBNSYS0000018594,2,Lecanora gangaleoides
NHMSYS0001486378,4,Lecanora gisleriana
NHMSYS0020990363,2,Lecanora hagenii
NHMSYS0001486386,3,Lecanora handelii
NBNSYS0000018597,2,Lecanora helicopis
NHMSYS0001486389,3,Lecanora horiza
NHMSYS0020535610,4,Lecanora hybocarpa
BMSSYS0000009537,5,Lecanora hypoptella
NHMSYS0020990366,4,Lecanora impudens
NBNSYS0000018599,2,Lecanora intricata
NBNSYS0000018600,2,Lecanora intumescens
NHMSYS0020990367,4,Lecanora invadens
NHMSYS0001486398,2,Lecanora jamesii
NBNSYS0000018603,2,Lecanora leptacina
NHMSYS0001486405,4,Lecanora marginata
NBNSYS0000041610,4,Lecanora mughicola
NHMSYS0020987716,2,Lecanora muralis sensu auct.
BMSSYS0000009566,3,Lecanora ochroidea
NBNSYS0000018701,2,Lecanora orosthea
NHMSYS0001486424,2,Lecanora pannonica
NHMSYS0020990388,2,Lecanora persimilis
NBNSYS0000018610,2,Lecanora poliophaea
NHMSYS0020990389,1,Lecanora polytropa
NBNSYS0000018612,2,Lecanora populicola
NBNSYS0000018613,2,Lecanora praepostera
NBNSYS0000018614,2,Lecanora pruinosa
NBNSYS0000018616,2,Lecanora pulicaris
NBNSYS0000018617,4,Lecanora quercicola
NBNSYS0000018618,3,Lecanora rugosella
NBNSYS0000018620,2,Lecanora rupicola var. efflorens
NHMSYS0001486447,2,Lecanora rupicola var. rupicola
NBNSYS0000018621,2,Lecanora saligna
NBNSYS0000018622,5,Lecanora salina
NBNSYS0000018623,3,Lecanora sambuci
NHMSYS0020989920,4,Lecanora sarcopidoides
NHMSYS0020327867,2,Lecanora semipallida
NHMSYS0020989924,4,Lecanora sinuosa
NHMSYS0001486457,2,Lecanora soralifera
NBNSYS0000018626,2,Lecanora stenotropa
NHMSYS0020989929,2,Lecanora straminea
NBNSYS0000018628,3,Lecanora strobilina
NBNSYS0000018629,2,Lecanora subaurea
NBNSYS0000018630,2,Lecanora subcarnea
NHMSYS0001486476,5,Lecanora subintricata
NHMSYS0020989939,2,Lecanora sublivescens
NBNSYS0000018727,2,Lecanora sulphurea
NHMSYS0001486482,2,Lecanora swartzii
NBNSYS0000018633,2,Lecanora symmicta
NBNSYS0000018635,2,Lecanora varia
NHMSYS0020989954,4,Lecanora viridiatra
NHMSYS0001486507,2,Lecanora zosterae
NHMSYS0001486565,4,Lecidea ahlesii
NHMSYS0001486577,4,Lecidea alpestris
NBNSYS0000018644,3,Lecidea auriculata
NBNSYS0000150024,4,Lecidea berengeriana
NHMSYS0001486611,3,Lecidea brachyspora
NBNSYS0000018656,4,Lecidea commaculans
NBNSYS0000018657,3,Lecidea confluens
BMSSYS0000009744,5,Lecidea confluentula
NBNSYS0000018661,3,Lecidea diducens
NBNSYS0000018662,5,Lecidea endomelaena
NHMSYS0020990012,4,Lecidea erythrophaea
NHMSYS0001486702,4,Lecidea exigua
NBNSYS0000018666,4,Lecidea fuliginosa
NHMSYS0020987752,3,Lecidea fuscoatra s. str.
NHMSYS0020987754,2,Lecidea fuscoatra sensu auct. p.p.
NHMSYS0020990033,4,Lecidea globulispora
NHMSYS0020327868,2,Lecidea grisella
BMSSYS0000009850,5,Lecidea haerjedalica
NHMSYS0020990400,4,Lecidea herteliana
NBNSYS0000018673,2,Lecidea hypnorum
NBNSYS0000018674,3,Lecidea hypopta sensu auct. brit.
NBNSYS0000018676,4,Lecidea inops
NHMSYS0020987766,2,Lecidea lactea s. lat.
NHMSYS0020987764,3,Lecidea lactea s. str.
NBNSYS0000018682,3,Lecidea lapicida
BMSSYS0000009888,4,Lecidea leprarioides
NBNSYS0000018684,3,Lecidea lichenicola
NBNSYS0000018687,2,Lecidea lithophila
BMSSYS0000020534,5,Lecidea mucosa
BMSSYS0000009940,2,Lecidea nylanderi
NHMSYS0001486814,5,Lecidea obluridata
NBNSYS0000018702,4,Lecidea paraclitica
NHMSYS0001486839,4,Lecidea paupercula
NBNSYS0000018705,3,Lecidea phaeops
NBNSYS0000018707,3,Lecidea plana
NHMSYS0001486872,5,Lecidea promiscens
BMSSYS0000009988,5,Lecidea promiscua
NHMSYS0001486873,4,Lecidea promixta
NHMSYS0001486902,2,Lecidea sanguineoatra
NBNSYS0000018713,4,Lecidea sarcogynoides
BMSSYS0000010024,4,Lecidea siderolithica
NHMSYS0020990457,2,Lecidea silacea
BMSSYS0000010042,5,Lecidea subspeirea
BMSSYS0000010048,3,Lecidea swartzioidea
BMSSYS0000010058,5,Lecidea syncarpa
NBNSYS0000018731,2,Lecidea turgidula
NHMSYS0001486980,3,Lecidella anomaloides
NHMSYS0001486981,2,Lecidella asema
NBNSYS0000018739,3,Lecidella carpathica
NHMSYS0020990483,2,Lecidella elaeochroma f. elaeochroma
NHMSYS0020990484,2,Lecidella elaeochroma f. soralifera
NHMSYS0001486987,4,Lecidella flavosorediata
BMSSYS0000010097,2,Lecidella meiococca
BMSSYS0000010099,4,Lecidella patavina
NHMSYS0020990485,5,Lecidella pulveracea
NBNSYS0000018745,2,Lecidella scabra
NBNSYS0000018746,2,Lecidella stigmatea
BMSSYS0000010101,4,Lecidella subviridis
NBNSYS0000018748,4,Lecidella viridans
NBNSYS0000018749,4,Lecidella wulfenii
NBNSYS0000018750,2,Lecidoma demissum
NHMSYS0001487028,4,Leightoniomyces phillipsii
NBNSYS0000018751,4,Lemmopsis arnoldiana
NBNSYS0000018752,5,Lemmopsis oblongans
NBNSYS0000018753,3,Lempholemma botryosum
NBNSYS0000018754,4,Lempholemma chalazanellum
NBNSYS0000018755,4,Lempholemma chalazanodes
NHMSYS0020990488,4,Lempholemma chalazanum
NBNSYS0000018757,3,Lempholemma cladodes
NBNSYS0000018758,5,Lempholemma intricatum
BMSSYS0000010126,3,Lempholemma polyanthes
