tvk,code,taxon
NHMSYS0021143985,1,Plemyria rubiginata plumbata
NHMSYS0021143986,1,Eustroma reticulata
NHMSYS0021143990,1,Gandaritis pyraliata
NHMSYS0021143991,1,Ecliptopera silaceata
NHMSYS0021143993,2,Dysstroma truncata truncata
NHMSYS0021143995,2,Dysstroma truncata concinnata
NHMSYS0021143996,2,Dysstroma citrata citrata
NHMSYS0021143998,2,Dysstroma citrata pythonissata
NHMSYS0021143999,2,Colostygia olivata
NHMSYS0021144004,2,Coenotephria salicata salicata
NHMSYS0021144007,1,Lampropteryx suffumata
NHMSYS0021144014,4,Epirrita dilutata
NHMSYS0021144016,3,Epirrita filigrammaria
NHMSYS0021144022,2,Hydrelia sylvata
NHMSYS0021144025,1,Venusia blomeri
NHMSYS0021144029,2,Philereme vetulata
NHMSYS0021144030,2,Philereme transversata transversata
NHMSYS0021144032,2,Philereme transversata britannica
NHMSYS0021144034,2,Rheumaptera hastata hastata
NHMSYS0021144035,2,Rheumaptera hastata nigrescens
NBNSYS0000005869,1,Rheumaptera undulata
NBNSYS0000005868,2,Rheumaptera cervinalis
NHMSYS0021144040,1,Pareulype berberata
NHMSYS0021144042,2,Coenocalpe lapidata
NHMSYS0021144043,1,Horisme vitalbata
NHMSYS0021144044,1,Horisme tersata
NHMSYS0021144045,1,Melanthia procellata
NHMSYS0021144050,2,Mesotype didymata didymata
NHMSYS0021144051,2,Mesotype didymata hethlandica
NHMSYS0021144054,2,Perizoma minorata minorata
NHMSYS0021144055,2,Perizoma minorata ericetata
NHMSYS0021144057,2,Perizoma blandiata blandiata
NHMSYS0021144059,2,Perizoma blandiata perfasciata
NHMSYS0021144060,2,Perizoma albulata albulata
NHMSYS0021144061,2,Perizoma albulata subfasciaria
NHMSYS0021144064,2,Martania taeniata
NHMSYS0021144066,1,Gagitodes sagittata
NHMSYS0021144070,2,Pasiphila chloerata
NHMSYS0021144071,2,Pasiphila debiliata
NHMSYS0021144074,2,Eupithecia tenuiata
NHMSYS0021144075,2,Eupithecia inturbata
NHMSYS0021144079,2,Eupithecia linariata
NHMSYS0021144081,2,Eupithecia pygmaeata
NHMSYS0021144082,1,Eupithecia venosata venosata
NHMSYS0021144083,1,Eupithecia venosata ochracae
NHMSYS0021144084,1,Eupithecia venosata fumosae
NHMSYS0021144085,1,Eupithecia venosata hebridensis
NHMSYS0021144086,1,Eupithecia venosata plumbea
NHMSYS0021144087,2,Eupithecia dodoneata
NHMSYS0021144088,2,Eupithecia pusillata
NHMSYS0021144095,2,Eupithecia lariciata
NHMSYS0021144097,2,Eupithecia pimpinellata
NHMSYS0021144098,2,Eupithecia nanata
NHMSYS0021144100,2,Eupithecia irriguata
NHMSYS0021144101,2,Eupithecia indigata
NHMSYS0021144104,1,Eupithecia centaureata
NHMSYS0021144107,2,Eupithecia intricata intricata
NHMSYS0021144111,2,Eupithecia intricata hibernica
NHMSYS0021144112,2,Eupithecia satyrata satyrata
NHMSYS0021144114,2,Eupithecia satyrata curzoni
NHMSYS0021144115,2,Eupithecia extensaria extensaria
NHMSYS0021144116,2,Eupithecia extensaria occidua
NHMSYS0021144121,2,Eupithecia valerianata
NHMSYS0021144124,2,Eupithecia exiguata
NHMSYS0021144126,3,Eupithecia denotata denotata
NHMSYS0021144131,2,Eupithecia subumbrata
NHMSYS0021144135,1,Carsia sororiata sororiata
NHMSYS0021144138,1,Carsia sororiata anglica
NHMSYS0021144139,2,Aplocera plagiata plagiata
NHMSYS0021144140,2,Aplocera plagiata scotica
NHMSYS0021144141,2,Aplocera efformata
NHMSYS0021144142,2,Aplocera praeformata
NHMSYS0021144143,1,Chesias legatella
NHMSYS0021144145,1,Chesias rufata rufata
NHMSYS0021144146,1,Chesias rufata scotica
NHMSYS0021144148,1,Lithostege griseata
NHMSYS0021144153,1,Acasis viretata
NHMSYS0021144154,2,Trichopteryx polycommata
NHMSYS0021144157,2,Boudinotiana notha
NHMSYS0021144163,1,Ligdia adustata
NHMSYS0021144167,2,Macaria signaria
NHMSYS0021144169,1,Macaria brunneata
NHMSYS0021144171,2,Chiasmia clathrata clathrata
NHMSYS0021144172,2,Chiasmia clathrata hugginsi
NHMSYS0021144173,2,Chiasmia aestimaria
NHMSYS0021144181,2,Pachycnemia hippocastanaria
NHMSYS0021144194,2,Ennomos erosaria
NHMSYS0021144200,2,Selenia lunularia
NHMSYS0021144210,1,Alsophila aescularia
NHMSYS0021144212,1,Apocheima hispidaria
NHMSYS0021144213,1,Phigalia pilosaria
NHMSYS0021144215,1,Lycia lapponaria lapponaria
NHMSYS0021144216,1,Lycia lapponaria scotica
NHMSYS0021144217,1,Lycia zonaria zonaria
NHMSYS0021144218,1,Lycia zonaria britannica
NHMSYS0021144219,1,Lycia zonaria atlantica
NHMSYS0021144221,1,Agriopis leucophaearia
NHMSYS0021144222,1,Agriopis aurantiaria
NHMSYS0021144223,1,Agriopis marginaria
NHMSYS0021144226,2,Peribatodes rhomboidaria
NHMSYS0021144228,5,Peribatodes umbraria
NHMSYS0021144229,3,Peribatodes secundaria
NHMSYS0021144230,3,Peribatodes ilicaria
NHMSYS0021144233,1,Selidosema brunnearia brunnearia
NHMSYS0021144236,1,Selidosema brunnearia scandinaviaria
NHMSYS0021144237,1,Selidosema brunnearia tyronensis
NHMSYS0021144238,2,Cleora cinctaria cinctaria
NHMSYS0021144239,2,Cleora cinctaria bowesi
NHMSYS0021144241,2,Alcis repandata repandata
NHMSYS0021144242,2,Alcis repandata muraria
NHMSYS0021144243,2,Alcis repandata sodorensium
NHMSYS0021144245,2,Hypomecis roboraria
NHMSYS0021144249,2,Ectropis crepuscularia
NHMSYS0021144257,2,Paradarisa consonaria
NHMSYS0021144260,1,Aethalura punctulata
NHMSYS0021144269,1,Lomographa temerata
NHMSYS0021144272,2,Aleucis distinctata
NHMSYS0021144278,1,Campaea margaritaria
NHMSYS0021144283,1,Gnophos obfuscata
NHMSYS0021144287,1,Gnophos dumetata dumetata
NHMSYS0021144288,1,Gnophos dumetata hibernica
NHMSYS0021144290,1,Charissa obscurata
NHMSYS0021144301,2,Aspitates gilvaria gilvaria
NHMSYS0021144302,2,Aspitates gilvaria burrenensis
NHMSYS0021144306,1,Perconia strigillaria
NHMSYS0021144308,1,Pseudoterpna pruinata pruinata
NHMSYS0021144309,1,Pseudoterpna pruinata atropunctaria
NHMSYS0021144312,5,Pseudoterpna coronillaria
NHMSYS0021144316,1,Comibaena bajularia
NHMSYS0021144318,1,Thetidia smaragdaria smaragdaria
NHMSYS0021144319,1,Thetidia smaragdaria maritima
NHMSYS0021144321,1,Hemistola chrysoprasaria
NHMSYS0021144330,1,Hemithea aestivaria
NHMSYS0021144334,5,Chlorissa cloraria
NHMSYS0021144336,2,Thaumetopoea pityocampa
NHMSYS0021144344,2,Drymonia dodonaea
NHMSYS0021144347,2,Notodonta torva
NHMSYS0021144351,2,Pheosia gnoma
NHMSYS0021144353,1,Leucodonta bicoloria
NHMSYS0021144355,1,Ptilodon cucullina
NHMSYS0021144357,1,Odontosia carmelita
NHMSYS0021144358,1,Ptilophora plumigera
NHMSYS0021144359,2,Gluphisia crenata crenata
NHMSYS0021144360,2,Gluphisia crenata vertunea
NHMSYS0021144362,2,Clostera anachoreta
NHMSYS0021144366,2,Hypena obesalis
NHMSYS0021144367,2,Hypena obsitalis
NHMSYS0021144380,2,Laelia coenosa
NHMSYS0021144385,2,Orgyia recens
NHMSYS0021144388,1,Spilosoma lutea
NHMSYS0021144393,1,Phragmatobia fuliginosa fuliginosa
NHMSYS0021144394,1,Phragmatobia fuliginosa borealis
NHMSYS0021144395,1,Parasemia plantaginis plantaginis
NHMSYS0021144396,1,Parasemia plantaginis insularum
NHMSYS0021144397,1,Arctia villica villica
NHMSYS0021144398,1,Arctia villica britannica
NHMSYS0021144400,1,Hyphoraia testudinaria
NHMSYS0021144404,1,Coscinia cribraria cribraria
NHMSYS0021144406,1,Coscinia cribraria bivittata
NHMSYS0021144407,1,Coscinia cribraria arenaria
NHMSYS0021144408,1,Coscinia striata
NHMSYS0021144411,2,Thumatha senex
NHMSYS0021144412,2,Pelosia obtusa
NHMSYS0021144417,2,Eilema griseola
NHMSYS0021144420,2,Eilema caniola
NHMSYS0021144421,2,Eilema pygmaeola pygmaeola
NHMSYS0021144422,2,Eilema pygmaeola pallifrons
NHMSYS0021144426,2,Herminia tarsipennalis
NHMSYS0021144427,2,Herminia grisealis
NHMSYS0021144430,2,Pechipogo plumigeralis
NHMSYS0021144432,2,Schrankia taenialis
NHMSYS0021144436,2,Lygephila craccae
NHMSYS0021144439,1,Colobochyla salicalis
NHMSYS0021144440,1,Laspeyria flexula
NHMSYS0021144441,1,Trisateles emortualis
NHMSYS0021144443,1,Eublemma ostrina
NHMSYS0021144444,2,Eublemma parva
NHMSYS0021144447,1,Catocala nymphagoga
NHMSYS0021144448,3,Catocala elocata
NHMSYS0021144450,2,Catocala promissa
NHMSYS0021144454,1,Euclidia mi
NHMSYS0021144456,5,Catephia alchymista
NHMSYS0021144457,1,Minucia lunaris
NHMSYS0021144463,2,Trichoplusia ni
NHMSYS0021144467,5,Vittaplusia vittata
NHMSYS0021144468,2,Chrysodeixis chalcites
NHMSYS0021144469,3,Chrysodeixis acuta
NHMSYS0021144472,1,Diachrysia chryson
NHMSYS0021144477,1,Autographa bractea
NHMSYS0021144480,2,Plusia putnami putnami
NHMSYS0021144481,2,Plusia putnami gracilis
NHMSYS0021144484,1,Deltote pygarga
NHMSYS0021144491,1,Acontia trabealis
NHMSYS0021144495,1,Tyta luctuosa
NHMSYS0021144501,4,Acronicta tridens
NHMSYS0021144504,1,Acronicta strigosa
NHMSYS0021144506,1,Acronicta menyanthidis menyanthidis
NHMSYS0021144507,1,Acronicta menyanthidis scotica
NHMSYS0021144508,2,Acronicta auricoma
NHMSYS0021144509,2,Acronicta cinerea
NHMSYS0021144513,2,Subacronicta megacephala
NHMSYS0021144514,1,Craniophora ligustri
NHMSYS0021144520,2,Cucullia chamomillae
NHMSYS0021144521,1,Cucullia gnaphalii gnaphalii
NHMSYS0021144522,1,Cucullia gnaphalii occidentalis
NHMSYS0021144523,1,Cucullia asteris
NHMSYS0021144525,4,Cucullia scrophulariae
NHMSYS0021144528,2,Amphipyra berbera berbera
NHMSYS0021144529,2,Amphipyra berbera svenssoni
NHMSYS0021144534,1,Protoschinia scutosa
NHMSYS0021144536,2,Heliothis maritima maritima
NHMSYS0021144538,2,Heliothis maritima warneckei
NHMSYS0021144539,2,Heliothis maritima bulgarica
NHMSYS0021144540,1,Heliothis peltigera
NHMSYS0021144541,2,Heliothis nubigera
NHMSYS0021144542,1,Helicoverpa armigera
NHMSYS0021144548,1,Acosmetia caliginosa
NHMSYS0021144554,1,Bryophila raptricula
NHMSYS0021144559,2,Nyctobrya muralis
NHMSYS0021144565,1,Spodoptera exigua
NHMSYS0021144566,3,Spodoptera cilium
NHMSYS0021144570,5,Galgula partita
NHMSYS0021144575,2,Caradrina kadenii
NHMSYS0021144577,3,Caradrina flavirena
NHMSYS0021144579,2,Hoplodrina octogenaria
NHMSYS0021144580,2,Hoplodrina blanda
NHMSYS0021144582,2,Hoplodrina ambigua
NHMSYS0021144584,1,Chilodes maritima
NHMSYS0021144588,1,Athetis pallustris
NHMSYS0021144590,1,Athetis hospes
NHMSYS0021144595,1,Hyppa rectilinea
NHMSYS0021144597,1,Chloantha hyperici
NHMSYS0021144600,1,Calamia tridens tridens
NHMSYS0021144601,1,Calamia tridens occidentalis
NHMSYS0021144604,1,Crypsedra gemmea
NHMSYS0021144606,1,Helotropha leucostigma leucostigma
NHMSYS0021144607,1,Helotropha leucostigma scotica
NHMSYS0021144609,1,Eremobia ochroleuca
NHMSYS0021144610,1,Gortyna flavago
NHMSYS0021144612,1,Gortyna borelii borelii
NHMSYS0021144613,1,Gortyna borelii lunata
NHMSYS0021144614,1,Hydraecia osseola osseola
NHMSYS0021144615,1,Hydraecia osseola hucherardi
NHMSYS0021144617,4,Amphipoea fucosa fucosa
NHMSYS0021144618,4,Amphipoea fucosa paludis
NHMSYS0021144620,2,Luperina dumerilii
NHMSYS0021144621,1,Luperina testacea
NHMSYS0021144622,2,Luperina nickerlii nickerlii
NHMSYS0021144623,2,Luperina nickerlii gueneei
NHMSYS0021144624,2,Luperina nickerlii knilli
NHMSYS0021144625,2,Luperina nickerlii leechi
NHMSYS0021144626,2,Luperina nickerlii demuthi
NHMSYS0021144628,1,Fabula zollikoferi
NHMSYS0021144629,1,Rhizedra lutosa
NHMSYS0021144632,1,Arenostola phragmitidis
NHMSYS0021144634,1,Longalatedes elymi
NHMSYS0021144636,2,Lenisa geminipuncta
NHMSYS0021144637,2,Archanara neurica
NHMSYS0021144639,1,Oria musculosa
NHMSYS0021144641,2,Denticucullus pygmina
NHMSYS0021144643,2,Photedes fluxa
NHMSYS0021144645,2,Photedes captiuncula captiuncula
NHMSYS0021144646,2,Photedes captiuncula expolita
NHMSYS0021144649,2,Photedes morrisii morrisii
NHMSYS0021144650,2,Photedes morrisii bondii
NHMSYS0021144651,2,Photedes extrema
NHMSYS0021144654,1,Protarchanara brevilinea
NHMSYS0021144656,1,Globia sparganii
NHMSYS0021144657,2,Globia algae
NHMSYS0021144660,2,Pabulatrix pabulatricula
NHMSYS0021144661,2,Apamea remissa
NHMSYS0021144667,2,Apamea anceps
NHMSYS0021144672,2,Apamea unanimis
NHMSYS0021144674,1,Apamea lithoxylaea
NHMSYS0021144675,2,Apamea furva furva
NHMSYS0021144676,2,Apamea furva britannica
NHMSYS0021144677,1,Apamea exulis
NHMSYS0021144683,1,Lateroligia ophiogramma
NHMSYS0021144686,1,Litoligia literosa
NHMSYS0021144687,1,Mesoligia furuncula
NHMSYS0021144690,4,Oligia latruncula
NHMSYS0021144692,5,Sesamia nonagrioides
NHMSYS0021144694,2,Leucochlaena oditis
NHMSYS0021144698,1,Tiliacea citrago
NHMSYS0021144699,1,Tiliacea aurago
NHMSYS0021144703,1,Cirrhia icteritia
NHMSYS0021144705,2,Cirrhia gilvago
NHMSYS0021144707,2,Cirrhia ocellaris
NHMSYS0021144708,2,Mesogona acetosellae
NHMSYS0021144710,2,Agrochola lychnidis
NHMSYS0021566598,1,Leptologia macilenta
NHMSYS0021144718,1,Conistra rubiginosa
NHMSYS0021144720,1,Conistra rubiginea
NHMSYS0021144721,2,Conistra erythrocephala
NHMSYS0021144722,2,Jodia croceago
NHMSYS0021144726,1,Lithophane ornitopus ornitopus
NHMSYS0021144727,1,Lithophane ornitopus lactipennis
NHMSYS0021144729,2,Lithophane furcifera furcifera
NHMSYS0021144731,2,Lithophane furcifera suffusa
NHMSYS0021144734,1,Lithophane leautieri leautieri
NHMSYS0021144735,1,Lithophane leautieri hesperica
NHMSYS0021144740,1,Xylena solidaginis
NHMSYS0021144742,1,Xylena vetusta
NHMSYS0021144744,1,Enargia paleacea
NHMSYS0021144745,2,Ipimorpha subtusa
NHMSYS0021144750,2,Cosmia pyralina
NHMSYS0021144752,1,Brachylomia viminalis
NHMSYS0021144754,2,Parastichtis suspecta
NHMSYS0021144756,2,Apterogenum ypsillon
NHMSYS0021144761,5,Dryobotodes roboris
NHMSYS0021144763,2,Dichonioxa tenebrosa
NHMSYS0021144767,1,Aporophyla australis australis
NHMSYS0021144768,1,Aporophyla australis pascuea
NHMSYS0021144770,3,Aporophyla lutulenta
NHMSYS0021144773,1,Polymixis lichenea lichenea
NHMSYS0021144774,1,Polymixis lichenea scillonea
NHMSYS0021144776,2,Polymixis xanthomista xanthomista
NHMSYS0021144777,2,Polymixis xanthomista statices
NHMSYS0021144778,2,Polymixis flavicincta
NHMSYS0021144779,2,Mniotype satura
NHMSYS0021144783,1,Panolis flammea
NHMSYS0021144788,2,Orthosia miniosa
NHMSYS0021144790,2,Orthosia cruda
NHMSYS0021144793,1,Orthosia gracilis
NHMSYS0021144794,2,Orthosia opima
NHMSYS0021144798,1,Anorthoa munda
NHMSYS0021144801,1,Tholera cespitis
NHMSYS0021144804,2,Anarta trifolii
NHMSYS0021144807,1,Coranarta cordigera
NHMSYS0021144810,1,Pachetra sagittigera sagittigera
NHMSYS0021144812,1,Pachetra sagittigera britannica
NHMSYS0021144816,2,Lacanobia contigua
NHMSYS0021144817,2,Lacanobia suasa
NHMSYS0021144820,3,Lacanobia blenna
NHMSYS0021144827,2,Sideridis turbida
NHMSYS0021144830,2,Sideridis rivularis
NHMSYS0021144833,2,Sideridis reticulata reticulata
NHMSYS0021144836,2,Sideridis reticulata marginosa
NHMSYS0021144837,2,Sideridis reticulata hibernica
NHMSYS0021144840,1,Conisania andalusica andalusica
NHMSYS0021144841,1,Conisania andalusica barrettii
NHMSYS0021144844,2,Hecatera dysodea
NHMSYS0021144848,2,Hadena compta
NHMSYS0021144851,1,Hadena caesia caesia
NHMSYS0021144852,1,Hadena caesia mananii
NHMSYS0021144854,2,Hadena perplexa perplexa
NHMSYS0021144856,2,Hadena perplexa capsophila
NHMSYS0021144859,1,Mythimna pudorina
NHMSYS0021144861,1,Mythimna conigera
NHMSYS0021144862,2,Mythimna impura
NHMSYS0021144863,1,Mythimna vitellina
NHMSYS0021144867,2,Mythimna albipuncta
NHMSYS0021144872,2,Leucania obsoleta
NHMSYS0021144873,1,Leucania putrescens
NHMSYS0021144875,2,Leucania loreyi
NHMSYS0021144878,2,Peridroma saucia
NHMSYS0021144883,2,Dichagyris flammatra
NHMSYS0021144885,2,Euxoa obelisca obelisca
NHMSYS0021144886,2,Euxoa obelisca grisea
NHMSYS0021144890,2,Agrotis bigramma
NHMSYS0021144892,1,Agrotis cinerea
NHMSYS0021144893,5,Agrotis graslini
NHMSYS0021144895,2,Agrotis segetum
NHMSYS0021144897,1,Agrotis ripae
NHMSYS0021144898,1,Agrotis trux trux
NHMSYS0021144899,1,Agrotis trux lunigera
NHMSYS0021144900,1,Agrotis puta puta
NHMSYS0021144901,1,Agrotis puta insula
NHMSYS0021144902,5,Agrotis catalaunensis
NHMSYS0021144905,3,Ochropleura leucogaster
NHMSYS0021144906,2,Diarsia dahlii
NHMSYS0021144907,2,Diarsia brunnea
NHMSYS0021144908,2,Diarsia mendica mendica
NHMSYS0021144912,2,Diarsia mendica thulei
NHMSYS0021144913,2,Diarsia mendica orkneyensis
NHMSYS0021144914,1,Cerastis rubricosa
NHMSYS0021144915,2,Cerastis leucographa
NHMSYS0021144917,1,Lycophotia porphyrea
NHMSYS0021144919,2,Rhyacia lucipeta
NHMSYS0021144922,1,Noctua comes
NHMSYS0021144924,1,Noctua interjecta interjecta
NHMSYS0021144925,1,Noctua interjecta caliginosa
NHMSYS0021144926,2,Noctua janthina
NHMSYS0021144929,2,Spaelotis ravida
NHMSYS0021144932,1,Anaplectoides prasina
NHMSYS0021144934,2,Xestia baja
NHMSYS0021144935,2,Xestia stigmatica
NHMSYS0021144937,1,Xestia agathina agathina
NHMSYS0021144938,1,Xestia agathina hebridicola
NHMSYS0021144939,1,Xestia xanthographa
NHMSYS0021144942,2,Xestia ditrapezium
NHMSYS0021144945,1,Xestia alpicola alpicola
NHMSYS0021144948,1,Xestia alpicola alpina
NHMSYS0021144951,3,Protolampra sobrina
NHMSYS0021144953,2,Meganola strigula
NHMSYS0021144954,1,Meganola albula
NHMSYS0021144960,3,Nola chlamitulalis
NHMSYS0021144965,1,Pseudoips prasinana prasinana
NHMSYS0021144966,1,Pseudoips prasinana britannica
NHMSYS0021157662,5,Hypena lividalis
NHMSYS0021157674,5,Hyphantria cunea
NHMSYS0021158212,5,Thysanoplusia daubei
NHMSYS0021158224,4,Blastobasis maroccanella
NHMSYS0021158351,5,Cornifrons ulceratalis
NHMSYS0021162639,5,Euchromius ramburiellus
NHMSYS0021162645,4,Delplanqueia inscriptella
NHMSYS0021164311,5,Microloxia herbaria
NHMSYS0021164634,1,Cymatophorina diluta
NHMSYS0021166445,4,Infurcitinea teriolella
NHMSYS0021166451,5,Nemapogon koenigi
NHMSYS0021166457,4,Parornix atripalpella
NHMSYS0021166463,4,Phyllonorycter apparella
NHMSYS0021166469,4,Oegoconia novimundi
NHMSYS0021166475,5,Agnoea flavifrontella
NHMSYS0021166481,5,Agnoea subochreella
NHMSYS0021166493,5,Agnoea josephinae
NHMSYS0021167155,2,Mesotype didymata
NHMSYS0021167161,2,Coenotephria salicata
NHMSYS0021167167,1,Helotropha leucostigma
NHMSYS0021167174,4,Aethes fennicana
NHMSYS0021167189,1,Conisania andalusica
NHMSYS0021167195,1,Gnophos dumetata
NHMSYS0021167201,2,Sideridis reticulata
NHMSYS0021168793,5,Anarsia innoxiella
NHMSYS0021168887,5,Dichomeris acuminatus
NHMSYS0021238032,5,Trachypepla contritella
NHMSYS0021239333,5,Pammene juniperana
NHMSYS0021297284,5,Lamoria anella
NHMSYS0021297289,5,Caloptilia honoratella
NHMSYS0021297294,5,Elophila rivulalis
NHMSYS0021297304,5,Horisme radicaria
NHMSYS0021297314,5,Nycteola siculana
NHMSYS0021297319,2,Oxypteryx wilkella
NHMSYS0021297329,4,Oxypteryx unicolorella
NHMSYS0021297334,2,Oxypteryx atrella
NHMSYS0021297339,4,Oxypteryx immaculatella
