"code","taxon","tvk"
4,"Macaroeris nidicolens","NBNSYS0200000077"
4,"Praestigia duffeyi","NBNSYS0200000096"
3,"Salticus cingulatus","NBNSYS0200000097"
4,"Tegenaria ferruginea","NBNSYS0200000104"
3,"Metellina segmentata","NHMSYS0000354310"
4,"Agroeca dentigera","NHMSYS0000354312"
3,"Asagena phalerata","NHMSYS0000354318"
4,"Frontinellina frutetorum","NHMSYS0000354343"
4,"Harpactea rubicunda","NHMSYS0000354346"
3,"Hypomma fulvum","NHMSYS0000354347"
3,"Hypsosinga pygmaea","NHMSYS0000354348"
4,"Synema globosum","NHMSYS0000354393"
4,"Trachyzelotes fuscipes","NHMSYS0000354403"
3,"Neottiura bimaculata","NHMSYS0000355798"
5,"Orchestina sp.","NHMSYS0000355803"
3,"Savignia frontata","NHMSYS0000355804"
4,"Typhochrestus simoni","NHMSYS0000355809"
4,"Pardosa lugubris sensu stricto","NHMSYS0020001408"
3,"Ero tuberculata","NHMSYS0020706398"
4,"Megalepthyphantes collinus","NHMSYS0020706447"
3,"Steatoda albomaculata","NHMSYS0020706525"
4,"Diplocephalus graecus","NHMSYS0020774735"
4,"Agnyphantes expunctus","NHMSYS0020785947"
3,"Bathyphantes setiger","NHMSYS0020785948"
3,"Collinsia inerrans","NHMSYS0020785949"
3,"Cozyptila blackwalli","NHMSYS0020785950"
4,"Cryptachaea riparia","NHMSYS0020785951"
4,"Cryptachaea veruculata","NHMSYS0020785952"
5,"Enoplognatha caricis","NHMSYS0020785954"
4,"Erigone dentigera","NHMSYS0020785955"
3,"Hybocoptus corrugis","NHMSYS0020785958"
4,"Improphantes complicatus","NHMSYS0020785959"
4,"Karita paludosa","NHMSYS0020785960"
3,"Kochiura aulica","NHMSYS0020785962"
4,"Lasaeola prona","NHMSYS0020785963"
4,"Lasaeola tristis","NHMSYS0020785964"
3,"Liocranoeca striata","NHMSYS0020785965"
3,"Micaria albovittata","NHMSYS0020785971"
3,"Obscuriphantes obscurus","NHMSYS0020785973"
3,"Oreoneta frigida","NHMSYS0020785974"
4,"Oryphantes angulatus","NHMSYS0020785975"
4,"Ozyptila claveata","NHMSYS0020785976"
3,"Palliduphantes ericaeus","NHMSYS0020785977"
3,"Palliduphantes pallidus","NHMSYS0020785978"
4,"Palliduphantes insignis","NHMSYS0020785979"
4,"Parapelecopsis nemoralioides","NHMSYS0020785980"
4,"Parapelecopsis nemoralis","NHMSYS0020785981"
3,"Parasteatoda tepidariorum","NHMSYS0020785982"
3,"Parasteatoda lunata","NHMSYS0020785983"
3,"Parasteatoda simulans","NHMSYS0020785984"
4,"Phycosoma inornatum","NHMSYS0020785986"
3,"Phylloneta sisyphia","NHMSYS0020785988"
4,"Piniphantes pinicola","NHMSYS0020785989"
4,"Porrhomma campbelli","NHMSYS0020785990"
3,"Sardinidion blackwalli","NHMSYS0020785991"
3,"Semljicola faustus","NHMSYS0020785994"
3,"Sibianor aurocinctus","NHMSYS0020785995"
3,"Tenuiphantes alacris","NHMSYS0020785998"
3,"Tenuiphantes cristatus","NHMSYS0020785999"
3,"Tenuiphantes flavipes","NHMSYS0020786000"
3,"Tenuiphantes mengei","NHMSYS0020786001"
3,"Tenuiphantes tenebricola","NHMSYS0020786002"
3,"Tenuiphantes tenuis","NHMSYS0020786003"
3,"Tenuiphantes zimmermanni","NHMSYS0020786004"
4,"Wabasso replicatus","NHMSYS0020786005"
4,"Mughiphantes whymperi","NHMSYS0020920566"
5,"Anyphaena sabina","NHMSYS0020953641"
5,"Cryptachaea blattea","NHMSYS0020953647"
4,"Holocnemus pluchei","NHMSYS0020953667"
5,"Islandiana falsifica","NHMSYS0020953679"
5,"Mermessus maculata","NHMSYS0020953691"
5,"Mermessus trilobatus","NHMSYS0020953697"
5,"Porrhomma sp. nov. sensu Merrett","NHMSYS0020953703"
5,"Tegenaria ramblae","NHMSYS0020953709"
4,"Theridion hannoniae","NHMSYS0020953717"
3,"Phylloneta impressa","NHMSYS0021162651"
4,"Palliduphantes antroniensis","NHMSYS0021197237"
3,"Trichopternoides thorelli","NHMSYS0021197249"
3,"Platnickina tincta","NHMSYS0021197261"
4,"Eratigena atrica","NHMSYS0021199836"
3,"Eratigena agrestis","NHMSYS0021199854"
4,"Eratigena picta","NHMSYS0021239613"
3,"Eratigena duellica","NHMSYS0021250579"
3,"Styloctetor compar","NHMSYS0021250589"
3,"Attulus caricis","NHMSYS0021453382"
5,"Attulus distinguendus","NHMSYS0021453392"
4,"Calositticus floricola","NHMSYS0021453402"
3,"Calositticus inexpectus","NHMSYS0021453407"
3,"Hypositticus pubescens","NHMSYS0021453417"
4,"Attulus saltator","NHMSYS0021453422"
3,"Agyneta innotabilis","NHMSYS0021453442"
3,"Agyneta rurestris","NHMSYS0021453447"
4,"Agyneta mollis","NHMSYS0021453452"
3,"Agyneta saxatilis sensu stricto","NHMSYS0021453457"
4,"Agyneta mossica","NHMSYS0021453467"
4,"Agyneta simplicitarsis","NHMSYS0021453472"
3,"Agyneta affinis","NHMSYS0021453477"
5,"Agyneta fuscipalpa","NHMSYS0021453482"
4,"Agyneta gulosa","NHMSYS0021453487"
4,"Agyneta nigripes","NHMSYS0021453492"
3,"Leviellus stroemi","NHMSYS0021453502"
3,"Pardosa tenuipes","NHMSYS0021453507"
3,"Piratula hygrophila","NHMSYS0021453517"
3,"Piratula uliginosa","NHMSYS0021453522"
3,"Piratula latitans","NHMSYS0021453527"
4,"Eratigena saeva","NHMSYS0021453532"
3,"Iberina montana","NHMSYS0021453552"
4,"Iberina candida","NHMSYS0021453557"
4,"Iberina microphthalma","NHMSYS0021453562"
3,"Brigittea latens","NHMSYS0021453572"
4,"Lathys heterophthalma","NHMSYS0021453577"
3,"Porrhoclubiona genevensis","NHMSYS0021453587"
3,"Rhysodromus fallax","NHMSYS0021453602"
3,"Rhysodromus histrio","NHMSYS0021453607"
4,"Bassaniodes robustus","NHMSYS0021453617"
3,"Micaria pulicaria sens. lat.","NHMSYS0021453632"
